@relation song_type
@attribute 'danceability' numeric
@attribute 'energy' numeric
@attribute 'key' numeric
@attribute 'loudness' numeric
@attribute 'speechiness' numeric
@attribute 'acousticness' numeric
@attribute 'instrumentalness' numeric
@attribute 'liveness' numeric
@attribute 'valence' numeric
@attribute 'tempo' numeric
@attribute 'class' string
@attribute 'id' string

@data
0.601,0.271,0,-8.688,0.0403,0.937,0,0.144,0.411,145.494,playlist_21,0B7wvvmu9EISAwZnOpjhNI
0.489,0.577,10,-9.765,0.042,0.233,0,0.123,0.519,78.112,playlist_21,2obblQ6tcePeOEVJV6nEGD
0.626,0.746,7,-8.832,0.0282,0.16,0,0.0618,0.8,102.896,playlist_21,5YjKdeES9QRJ8NmF4Xc8pV
0.559,0.446,10,-8.805,0.0349,0.608,0.000131,0.0902,0.239,131.792,playlist_21,3VyJPsb2ucaaVptLSDpJNH
0.577,0.523,0,-5.538,0.0429,0.491,0,0.147,0.29,134.93,playlist_22,06u5LrUpbosQlQ1QJFhPpG
0.672,0.569,11,-6.319,0.0624,0.0481,0,0.295,0.46,95.971,playlist_22,6PmnGYDsruYLBNY4Rpx4t9
0.55,0.661,1,-7.363,0.0611,0.0178,0.0000359,0.15,0.142,162.034,playlist_22,60kqoWSXSbiDJaDxgi8GG1
0.417,0.58,9,-4.574,0.207,0.0307,0.00000145,0.179,0.139,68.58,playlist_22,4AtZRwSR8BOTTQg5ihSggt
0.589,0.621,5,-6.902,0.0468,0.00969,0.00104,0.181,0.401,140.03,playlist_22,6jG2YzhxptolDzLHTGLt7S
0.73,0.457,9,-7.26,0.283,0.0705,0,0.124,0.549,111.352,playlist_22,19woxaSpjOefa2JnAOoqW5
0.502,0.686,7,-5.941,0.115,0.234,0,0.181,0.219,135.519,playlist_22,2YhjIZ5x5HNjTsrFJbrhYB
0.684,0.585,2,-7.601,0.0712,0.357,0.00000123,0.728,0.335,148.507,playlist_22,2WlOO5UM3eoEQt7Z2z3PU1
0.681,0.372,5,-8.237,0.0432,0.64,0,0.169,0.476,91.873,playlist_22,1mXVgsBdtIVeCLJnSnmtdV
0.893,0.745,11,-3.105,0.0571,0.0642,0,0.0943,0.872,101.018,playlist_22,5bcTCxgc7xVfSaMV3RuVke
0.762,0.7,9,-6.021,0.0694,0.00261,0.0000156,0.153,0.608,116.073,playlist_22,2ekn2ttSfGqwhhate0LSR0
0.801,0.795,1,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028,playlist_22,6QgjcU0zLnzq5OrUoSZ3OK
0.543,0.677,11,-4.915,0.0993,0.0148,0.00000621,0.13,0.294,103.809,playlist_22,2rb5MvYT7ZIxbKW5hfcHx8
0.52,0.761,4,-3.093,0.0853,0.256,0.00000496,0.17,0.286,141.971,playlist_22,7vGuf3Y35N4wmASOKLUVVU
0.752,0.505,9,-7.621,0.253,0.535,0.00000255,0.104,0.419,91.97,playlist_22,1wjzFQodRWrPcQ0AnYnvQ9
0.774,0.626,3,-4.432,0.0432,0.0969,0.0000312,0.0848,0.777,100.041,playlist_22,4iLqG9SeJSnt0cSPICSjxv
0.651,0.747,0,-5.456,0.0382,0.0848,0.000555,0.122,0.476,93.048,playlist_22,4FjPJhlEIWB9QVKFTc78Nn
0.629,0.785,2,-4.598,0.0274,0.253,0,0.0943,0.607,97.435,playlist_22,7qdgz117gc5StS0u2ViinE
0.652,0.802,11,-5.308,0.0669,0.161,0,0.143,0.559,167.952,playlist_22,4gHSezW5CHZCvjAUjF2pd5
0.711,0.462,10,-7.132,0.055,0.476,0.0000386,0.108,0.294,84.04,playlist_22,49VzL5oBsUICN7U34T98b9
0.441,0.219,8,-14.586,0.0419,0.935,0,0.115,0.244,94.021,playlist_22,39KG4kom3enSx4GTThuDGt
0.683,0.53,5,-4.918,0.142,0.207,0,0.394,0.645,75.016,playlist_22,7F9vK8hNFMml4GtHsaXui6
0.731,0.794,0,-5.126,0.0522,0.0323,0.0000259,0.112,0.356,139.994,playlist_22,0CokSRCu5hZgPxcZBaEzVE
0.869,0.485,6,-5.595,0.0545,0.246,0,0.0765,0.527,106.028,playlist_22,6EpRaXYhGOB3fj4V2uDkMJ
0.795,0.615,5,-5.211,0.0671,0.0786,0.00000298,0.0855,0.393,110.009,playlist_22,3hBBKuWJfxlIlnd9QFoC8k
0.644,0.743,5,-5.002,0.0355,0.034,0,0.257,0.544,123.074,playlist_22,3PEgB3fkiojxms35ntsTgs
0.744,0.739,8,-5.35,0.0387,0.00459,0,0.306,0.649,104.99,playlist_22,7nZmah2llfvLDiUjm0kiyz
0.491,0.588,1,-6.177,0.0506,0.0281,0.00000201,0.0906,0.193,113.608,playlist_22,0Qh38w01QRXK6KHIv0e3hb
0.652,0.855,2,-4.832,0.0441,0.00179,0,0.0404,0.279,134.009,playlist_22,6WbADFqMvR8N5u0BvtsWQE
0.258,0.437,11,-6.593,0.039,0.101,0.00000127,0.106,0.0967,180.043,playlist_22,1j4kHkkpqZRBwE0A4CN4Yv
0.659,0.717,8,-4.202,0.0581,0.0393,0,0.0769,0.71,103.036,playlist_22,5AEtlRudpgdT5FtNiuly6Y
0.855,0.624,1,-4.093,0.0488,0.158,0,0.0513,0.962,117.959,playlist_22,4c2W3VKsOFoIg2SFaO6DY5
0.67,0.843,1,-4.311,0.0454,0.0392,0,0.225,0.713,117.01,playlist_22,6kcHg7XL6SKyPNd78daRBL
0.67,0.585,6,-4.861,0.0354,0.107,0.00000111,0.131,0.447,110.03,playlist_22,7i2DJ88J7jQ8K7zqFX2fW8
0.787,0.666,9,-7.719,0.0522,0.0704,0,0.0935,0.389,143.016,playlist_22,56eRdpppqn0p93DjaoLBPe
0.47,0.603,6,-5.44,0.455,0.00571,0,0.221,0.27,65.05,playlist_22,0Hm0TZFnKnmw9qENRPBCB9
0.681,0.469,2,-10.803,0.0366,0.161,0.403,0.108,0.0373,130.022,playlist_22,6qcuRcbz8DCLG6nG4or8Uo
0.764,0.567,0,-8.585,0.0609,0.0126,0.0000951,0.257,0.428,89.988,playlist_22,74fpNVAJrKGQuqHETi4WSt
0.629,0.717,6,-5.706,0.0638,0.0876,0,0.358,0.129,145.959,playlist_22,1DRW9bQzt2SE8f7H4KJZyL
0.671,0.699,6,-4.224,0.0647,0.00453,0.000277,0.173,0.379,72.946,playlist_22,5UiT4e4DHwZrcVIXojU5um
0.409,0.409,0,-10.469,0.0307,0.601,0.0196,0.113,0.155,105.825,playlist_22,5aVhFEvhPKibeOoCx7aNtG
0.666,0.952,11,-3.51,0.094,0.0492,0,0.354,0.877,98.026,playlist_22,0anHUTszvYlQy9Oeuxb8Ur
0.394,0.952,7,-4.51,0.0677,0.000159,0.0000372,0.316,0.477,184.916,playlist_23,5o8OdhjVZSF2wCj7M8UpMN
0.331,0.845,8,-4.876,0.0551,0.000109,0.000212,0.0758,0.468,153.484,playlist_23,1FdU4oF88UOJwA9GYgognx
0.469,0.978,8,-4.399,0.0628,0.0000559,0.0168,0.294,0.413,90.994,playlist_23,6dLXK2ppW3GiNEHN2vcMWl
0.333,0.943,3,-5.394,0.0529,0.0000614,0.0928,0.39,0.542,135.014,playlist_23,69weHQOQY0jTUisIo13F7y
0.291,0.974,6,-2.997,0.171,0.0177,0.00000544,0.886,0.348,134.724,playlist_23,6wqJeItl3Vc3az4ZicSQAB
0.454,0.945,9,-6.925,0.0975,0.000363,0.323,0.108,0.215,134.945,playlist_23,66OsFOW2GHEnmGGbMpvB66
0.509,0.843,1,-3.318,0.0488,0.000671,0.000803,0.348,0.332,140.055,playlist_23,1gyee1JuFFiP476LQpRMYU
0.438,0.995,0,-4.045,0.215,0.0000401,0,0.323,0.0588,159.884,playlist_23,4QDkYTl8yEEk55p2g6peHj
0.48,0.929,4,-4.575,0.0893,0.00835,0,0.218,0.545,150.009,playlist_23,3kIUfM6UvDTKfQqIhmV7El
0.197,0.956,10,-2.908,0.0663,0.0000761,0.00992,0.261,0.209,177.018,playlist_23,6zKF4293k44ItKWJJgrhXv
0.535,0.936,7,-5.372,0.0377,0.000456,0.00359,0.356,0.316,115.005,playlist_23,0fE5kL2rRlaSQ86OvZG1NX
0.293,0.831,6,-3.829,0.049,0.0000118,0.142,0.284,0.467,154.108,playlist_23,4m8wPzkI1y0sUdqEh4A7fq
0.332,0.976,8,-2.513,0.0759,0.000173,0.0172,0.208,0.419,76.211,playlist_23,5r37NetsrDZOMuOev51PHL
0.37,0.981,5,-3.296,0.0633,0.0000628,0.00225,0.331,0.413,155.177,playlist_23,6FVYwnVrnAEIRnY3bHJb46
0.497,0.89,8,-4.559,0.0445,0.00055,0.00129,0.255,0.249,133.047,playlist_23,7FvS9PhfQkRRSYnw8IqWYC
0.576,0.989,2,-1.909,0.112,0.00252,0.0032,0.0243,0.352,135.093,playlist_23,2MvIMgtWyK88OiPi0J8Dg3
0.354,0.982,4,-3.026,0.168,0.000237,0.000294,0.204,0.194,143.772,playlist_23,61mWefnWQOLf90gepjOCb3
0.368,0.854,10,-5.873,0.0458,0.0000643,0.165,0.11,0.285,165.027,playlist_23,0zwZ12ITPdy4eOUXRBvPDg
0.535,0.925,2,-6.357,0.0406,0.000106,0.0148,0.181,0.315,140.021,playlist_23,4BqYQ1WQ0GFE1xmIaduKLi
0.532,0.953,8,-5.667,0.0394,0.000104,0.00765,0.119,0.485,142.016,playlist_23,2QecHpp1nzPMwo95fwxZ9h
0.645,0.713,6,-5.355,0.0393,0.00835,0,0.113,0.566,74.989,playlist_24,2Z8WuEywRWYTKe1NybPQEW
0.732,0.396,4,-9.348,0.0286,0.0841,0.0000358,0.105,0.548,90.024,playlist_24,6i0V12jOa3mr6uu4WYhUBr
0.766,0.519,9,-7.355,0.0366,0.098,0,0.0855,0.612,129.972,playlist_24,5cbpoIu3YjoOwbBDGUEp3P
0.616,0.811,7,-4.804,0.0626,0.0573,0.0000157,0.0566,0.913,159.929,playlist_24,2P61EK6DMGyVyssLWS4fKy
0.423,0.797,0,-4.659,0.124,0.177,0,0.137,0.592,82.617,playlist_24,1lguQJjlNrIOoOylYVZN3M
0.502,0.786,9,-4.378,0.317,0.255,0,0.65,0.739,169.021,playlist_24,4dASQiO1Eoo3RJvt74FtXB
0.672,0.386,0,-9.715,0.264,0.389,0,0.0838,0.529,90.082,playlist_24,5wQRNkb7OhzJoT1P0OZ4Rw
0.854,0.679,2,-7.49,0.127,0.00381,0.000257,0.0287,0.711,124.045,playlist_25,5tWMjGYFhWW38gIlyxgste
0.652,0.802,11,-5.308,0.0669,0.161,0,0.143,0.559,167.952,playlist_25,4gHSezW5CHZCvjAUjF2pd5
0.658,0.626,3,-6.069,0.328,0.602,0.00000246,0.682,0.738,158.147,playlist_25,3eDk8vNTpDnoso8D2qmYFi
0.707,0.924,7,-2.842,0.031,0.000988,0.00731,0.204,0.919,127.937,playlist_25,7EOYLyD4pP4YJVgoVeKUQ1
0.707,0.924,7,-2.842,0.031,0.000988,0.00731,0.204,0.919,127.937,playlist_25,7EOYLyD4pP4YJVgoVeKUQ1
0.813,0.872,9,-5.224,0.107,0.00621,0,0.0498,0.736,103.016,playlist_25,1EtU16em39vcCVMx2mGpHq
0.623,0.932,1,-2.857,0.0683,0.464,0.00144,0.296,0.529,126.033,playlist_25,7bnYyxLapKga3nZufqKnmK
0.713,0.733,6,-6.431,0.152,0.0933,0.0000223,0.237,0.502,108.992,playlist_25,042x9bsUBWW2fJgJ6fUh61
0.674,0.915,6,-3.999,0.0411,0.0282,0.00337,0.273,0.78,126.038,playlist_25,6M6Tk58pQvABy6ru66dY3d
0.764,0.894,8,-3.996,0.0564,0.00273,0.00899,0.0525,0.679,126.996,playlist_25,47QwZG9DGA97qTESmGZjQl
0.74,0.831,1,-3.828,0.0423,0.089,0,0.0837,0.357,91.026,playlist_25,1gV0hgMNdpSWeW7ZjSUKnX
0.832,0.659,0,-5.831,0.0677,0.297,0.000811,0.0704,0.712,121.022,playlist_25,6PkzXU8dlwtfrwyTlUyVnv
0.7,0.681,11,-4.277,0.0364,0.0542,0.432,0.626,0.622,134.008,playlist_25,1aQ8HdSmvofR0bjGkpvaKf
0.502,0.777,1,-4.627,0.0934,0.117,0.00000291,0.0957,0.356,174.153,playlist_25,6ZpR2XFuQJSHAQwg9495KZ
0.713,0.731,4,-5.266,0.0375,0.235,0,0.146,0.124,124.997,playlist_25,5LnslfFSyDEkBDIfK2s4m5
0.695,0.797,7,-5.199,0.0548,0.00259,0.112,0.664,0.297,124.972,playlist_25,1Wuwsq0BK4Abd7gRitOhXl
0.754,0.891,7,-5.516,0.174,0.277,0.0382,0.122,0.513,160.032,playlist_25,4Wxoq8aU3AWcXnuNn3FzOQ
0.542,0.879,6,-1.427,0.0921,0.0523,0,0.171,0.118,159.888,playlist_25,2RpKh7kXSdO8NLrW9VQ46p
0.882,0.613,1,-6.691,0.0476,0.000433,0.000361,0.0744,0.46,104.957,playlist_25,2bEvCSQQha48I5ZQUCvLzP
0.818,0.87,9,-5.162,0.0493,0.00424,0.196,0.0429,0.741,123.999,playlist_25,5fFEgmLAbNG75zKPn3hXOO
0.742,0.289,5,-7.833,0.115,0.543,0.0000457,0.228,0.71,147.986,playlist_25,4vcoNCrTtunmJ9q8srpVly
0.725,0.918,10,-4.912,0.0676,0.153,0.0328,0.113,0.201,125.009,playlist_25,03IxJiB8ZOH9hEQZF5mCNY
0.686,0.969,11,-4.46,0.344,0.214,0.0000082,0.337,0.789,155.003,playlist_25,2XFak3Sx0XCoXJpPt5TeeR
0.593,0.966,5,-2.85,0.0512,0.249,0.489,0.0936,0.274,140.051,playlist_25,60E5behybi3XUzcme2uojn
0.623,0.947,1,-3.347,0.25,0.00598,0.788,0.279,0.457,164.029,playlist_25,28r8mD037GEBPG5a65YdDQ
0.72,0.782,0,-6.585,0.0573,0.00986,0.00563,0.0992,0.506,124.088,playlist_25,1QEhJDZuVfhsTMVBP5Ws45
0.668,0.953,8,-1.784,0.0386,0.0193,0.000118,0.0834,0.254,100.001,playlist_25,4Ijr3J0lnLCGZvpXBiqCjU
0.593,0.392,10,-6.872,0.0257,0.382,0.000114,0.131,0.25,75.065,playlist_25,1snNAXmmPXCn0dkF9DaPWw
0.793,0.729,0,-4.77,0.0394,0.08,0.000031,0.317,0.488,121.972,playlist_25,0tICYNayWWhH9GPeFrfjfD
0.743,0.962,11,-3.205,0.0629,0.00445,0.613,0.352,0.643,127.99,playlist_25,38imhzN6mhvRLULVCdwXNP
0.539,0.955,1,-3.055,0.118,0.00226,0.829,0.0623,0.387,129.949,playlist_25,6ngavex4sZrVTif1wwRof0
0.529,0.882,9,-3.001,0.185,0.0528,0.0000697,0.161,0.312,139.943,playlist_25,4JLojdKkKNM3rgvP2zvUGR
0.51,0.692,0,-5.825,0.171,0.00451,0,0.138,0.209,102.42,playlist_25,5DA77EqppDmCTWGovd4oTP
0.866,0.812,5,-3.901,0.0807,0.00294,0.231,0.0561,0.731,85.017,playlist_25,3yd4aIZbHh7EtqPAHDw8S8
0.878,0.921,9,-5.162,0.132,0.122,0.0218,0.258,0.487,127.996,playlist_25,2IuTy7vo4l4nLt46Ja7R3S
0.569,0.91,6,-4.289,0.236,0.00661,0.000542,0.101,0.586,129.992,playlist_25,7inJ78Wpv18w24Zc4ZGRag
0.69,0.857,10,-5.613,0.0405,0.0557,0.11,0.0341,0.409,136.99,playlist_25,6zpCJDhdpHPZCcFCJZDqX5
0.88,0.694,6,-5.733,0.108,0.0507,0.675,0.366,0.486,122.025,playlist_25,3GjF8PNprVtiBtQnSgcHFU
0.721,0.925,4,-3.218,0.196,0.00171,0.0555,0.374,0.37,111.958,playlist_25,37OooF2DoIj3WWZO5rBrUP
0.85,0.405,7,-7.509,0.225,0.119,0.000118,0.0707,0.344,139.976,playlist_25,5tFep7dXGd7vEJ668wTPux
0.598,0.792,11,-4.043,0.0478,0.121,0,0.158,0.732,97.479,playlist_25,4oyWrvyORD6uCSYCLSRF6W
0.512,0.74,0,-4.377,0.0399,0.266,0.00000466,0.126,0.377,95.979,playlist_26,7Aqu18pKKdYTvtkC5RXCOR
0.62,0.836,0,-6.14,0.0416,0.0705,0.00738,0.125,0.347,105.947,playlist_26,7lMwFdaLeJDxiNFd78ScAu
0.906,0.213,1,-13.936,0.0789,0.0174,0.0753,0.0986,0.485,135.309,playlist_26,4Fs6KJzg4d0xrGZt7wrC0M
0.54,0.62,0,-8.147,0.0415,0.115,0.0123,0.12,0.354,163.762,playlist_26,2JTBNz8VZx7i38pcPROWuz
0.436,0.417,0,-8.883,0.0254,0.127,0.0541,0.112,0.573,148.33,playlist_26,2zMXaBISwWgCM7zvYmk2h4
0.465,0.72,1,-7.617,0.0785,0.323,0.00762,0.0382,0.389,121.635,playlist_26,5mBpUHHCx71k4KSMcyBZui
0.337,0.361,3,-9.855,0.0309,0.84,0.00631,0.205,0.402,105.905,playlist_26,4bjk2UZ0y9RpI54GVToD5x
0.609,0.415,9,-10.953,0.032,0.0193,0.51,0.152,0.432,112.115,playlist_26,72WUk3Kx7BvGtCXsc6SnjQ
0.255,0.439,9,-5.164,0.0322,0.268,0.029,0.117,0.0818,130.015,playlist_26,4xmdhrlEIn4E1kM8WYpjJb
0.257,0.925,9,-5.814,0.369,0.521,0.00000939,0.177,0.324,189.536,playlist_26,3E3UOcGshSmvAsO7fqDazr
0.436,0.804,0,-4.907,0.0409,0.209,0,0.171,0.784,188.061,playlist_26,4KmylOc7EVRfTfy6OImJPX
0.485,0.134,2,-10.631,0.033,0.888,0,0.326,0.28,96.502,playlist_26,7CUTFYk5J63zth68MJ8Pil
0.684,0.837,0,-5.46,0.0307,0.0276,0.0000298,0.0627,0.565,115.94,playlist_26,0UGRfHjN5t2qRMgfTpYnd3
0.715,0.715,5,-7.364,0.0904,0.0526,0,0.0936,0.506,134.923,playlist_26,7tmtOEDxPN7CWaQWBsG1DY
0.708,0.465,4,-4.799,0.0507,0.641,0.00293,0.0871,0.511,127.488,playlist_26,2zH8blq2DmO9c8305A2iFB
0.495,0.434,2,-8.079,0.0313,0.897,0.000393,0.109,0.23,82.16,playlist_26,2kZeHILwAVbKbvnfXd4mut
0.902,0.438,9,-8.63,0.0493,0.503,0.135,0.101,0.943,118.048,playlist_26,76wTnZ82Skxxxi3uj6sFVs
0.766,0.376,10,-8.622,0.0267,0.252,0.00861,0.0908,0.257,109.944,playlist_26,2fbXJ0VpxhW7j0qcg1DnoZ
0.401,0.674,7,-5.418,0.0291,0.000721,0.00377,0.118,0.651,172.099,playlist_26,2iskbtR9GBxqNxkehPoUGI
0.309,0.54,2,-8.342,0.0279,0.253,0.0000638,0.0688,0.349,93.526,playlist_26,2gGfTqF5CvF8USVtuRVp0n
0.429,0.866,2,-4.807,0.0415,0.156,0.000207,0.121,0.369,119.272,playlist_26,2XNnX44nxYjwNh1v4s1fYZ
0.51,0.175,11,-14.671,0.0385,0.941,0.0315,0.106,0.117,150.285,playlist_26,1r8BiPbyYhKaWEXOjMEip4
0.466,0.496,1,-6.606,0.0302,0.626,0.00000622,0.117,0.352,74.747,playlist_26,0QQIhT6PtJ5glyn4HKNKQ6
0.566,0.712,6,-4.201,0.0334,0.0687,0.000013,0.124,0.753,82.193,playlist_26,0j6YwWZVHsIFKr5FDEu68o
0.562,0.497,3,-8.522,0.0333,0.619,0.518,0.116,0.514,90.033,playlist_26,7zhbOCrOKbncbqKvSwQx9R
0.427,0.465,6,-6.595,0.0291,0.461,0.0000552,0.154,0.458,112.137,playlist_26,5EA06TsQmqmQXZiEhr1AaM
0.369,0.31,11,-13.384,0.0309,0.669,0.514,0.245,0.165,84.41,playlist_27,7rR5X9RKz5VprclstYOLb5
0.609,0.668,1,-7.191,0.0471,0.364,0.0563,0.0848,0.514,82.533,playlist_27,1rUIpUlWtztoo3rVAuSTH4
0.9,0.538,7,-7.879,0.0343,0.229,0.843,0.287,0.713,95.508,playlist_27,4j4pPKE3xAblPIbhxScC1j
0.575,0.765,9,-6.608,0.0345,0.00703,0,0.331,0.407,98.037,playlist_27,7aag0fFgE9K1Gj8lJwQaGI
0.62,0.574,5,-7.788,0.0479,0.569,0,0.19,0.357,100.023,playlist_27,5tz69p7tJuGPeMGwNTxYuV
0.664,0.601,1,-10.829,0.273,0.326,0,0.286,0.457,118.005,playlist_27,67HRSCGK3ZQIxb3Spr1cHQ
0.478,0.704,1,-8.271,0.0471,0.016,0,0.09,0.228,149.903,playlist_27,7Ddh0jbUW6q0O1Mt7IYEPX
0.576,0.486,4,-9.364,0.0406,0.0606,0.000143,0.093,0.337,141.951,playlist_27,3pLTOP0G0etiWUknFoRpsr
0.477,0.776,1,-5.056,0.0349,0.0155,0.00314,0.203,0.429,131.004,playlist_27,71O1jD7bF3cdMPvPi186V6
0.517,0.492,5,-8.051,0.0272,0.0275,0.000032,0.0873,0.455,138.579,playlist_27,6b5rA9rthDbZDOQp9UbOgl
0.331,0.68,2,-5.964,0.0454,0.031,0.0177,0.215,0.357,114.909,playlist_27,2DVUJ7LTIOEQqjfOZXs8iU
0.262,0.466,2,-9.785,0.0341,0.0621,0.0273,0.0913,0.254,85.522,playlist_27,5VwKEmrYEN5eAPvWqrrKS2
0.68,0.687,9,-6.162,0.0709,0.0161,0,0.261,0.467,150.053,playlist_28,1IAzD1muglOxOcPbUHs70R
0.524,0.845,9,-4.912,0.348,0.0115,0,0.434,0.553,98.388,playlist_28,6mxyfdyF4LD7PctU3UNyjF
0.628,0.481,1,-7.775,0.475,0.29,0,0.118,0.33,108.761,playlist_28,1B87ZDrD3Pno9hS4stamWO
0.591,0.889,7,-3.839,0.115,0.0189,0,0.155,0.65,143.067,playlist_28,4NTWZqvfQTlOMitlVn6tew
0.613,0.686,6,-6.412,0.423,0.219,0,0.369,0.477,137.843,playlist_28,5yJ0kIxrrYra3QexH58UVj
0.578,0.5,10,-6.656,0.271,0.125,0,0.235,0.388,104.095,playlist_28,3WL6yCfh0zw2MxVSWSe0G1
0.578,0.528,8,-7.169,0.274,0.4,0,0.149,0.622,98.555,playlist_28,6mLfR7fHVDcCKpLwGLWCWw
0.652,0.827,7,-3.98,0.0445,0.015,0,0.432,0.659,100.011,playlist_28,4vv1KjUzPwrtDbozizSfQc
0.841,0.728,7,-3.37,0.0484,0.0847,0,0.149,0.43,130.049,playlist_28,6gBFPUFcJLzWGx4lenP6h2
0.785,0.62,8,-6.667,0.254,0.0138,0,0.15,0.478,78.477,playlist_28,59J5nzL1KniFHnU120dQzt
0.763,0.598,11,-6.865,0.0539,0.0714,0,0.112,0.182,140.987,playlist_28,1yxgsra98r3qAtxqiGZPiX
0.66,0.786,2,-4.757,0.17,0.209,0,0.112,0.846,177.833,playlist_28,4aWmUDTfIPGksMNLV2rQP2
0.757,0.882,1,-6.125,0.248,0.0763,0,0.251,0.684,140.047,playlist_28,2KpCpk6HjXXLb7nnXoXA5O
0.694,0.815,2,-4.328,0.12,0.229,0,0.0924,0.813,88.931,playlist_28,5CtI0qwDJkDQGwXD1H1cLb
0.746,0.653,7,-6.745,0.289,0.378,0,0.229,0.672,75.016,playlist_28,2EEeOnHehOozLq4aS0n6SL
0.638,0.523,1,-6.664,0.357,0.00454,0,0.0842,0.422,139.913,playlist_28,6HZILIRieu8S0iqY8kIKhj
0.908,0.621,1,-6.638,0.102,0.000282,0.0000539,0.0958,0.421,150.011,playlist_28,7KXjTSCq5nL1LoYtL7XAwS
0.746,0.687,1,-7.475,0.382,0.155,0,0.137,0.283,143.931,playlist_28,6HfOzLLjsaXsehIFEsrxTk
0.732,0.75,11,-6.366,0.231,0.00264,0,0.109,0.401,155.096,playlist_28,7GX5flRQZVHRAGd6B4TmDO
0.833,0.434,2,-8.795,0.431,0.0102,0.0219,0.165,0.281,150.062,playlist_28,0VgkVdmE4gld66l8iyGjgx
0.627,0.921,11,-1.542,0.0997,0.0243,0.00000137,0.0902,0.828,159.973,playlist_28,3SSHDfvWdMPqRZBOX8YHYp
0.858,0.697,2,-5.361,0.23,0.114,0,0.224,0.364,98.012,playlist_28,6AoYWCzsDls6c61Zp5qTuU
0.674,0.695,6,-8.636,0.278,0.0387,0.00202,0.194,0.773,151.486,playlist_28,6ScJMrlpiLfZUGtWp4QIVt
0.365,0.751,2,-5.429,0.304,0.000707,0,0.318,0.604,79.119,playlist_28,0z5ZPs57J2KERwM1tBM2GF
0.457,0.906,5,-2.278,0.342,0.249,0,0.182,0.54,104.02,playlist_28,31Q9ZTF9x81BDonlObCbvP
0.854,0.954,0,-1.185,0.246,0.543,0,0.201,0.67,114.609,playlist_28,4hEl2wrneFEJbJ6SDYWd2f
0.376,0.841,3,-4.348,0.356,0.0435,0,0.578,0.463,76.052,playlist_28,1kMuU3TNQvHbqvXCWBodmP
0.625,0.726,10,-7.731,0.155,0.00728,0,0.318,0.483,103.98,playlist_28,6C7RJEIUDqKkJRZVWdkfkH
0.527,0.415,5,-7.184,0.131,0.329,0,0.195,0.12,125.357,playlist_28,30Zcjs7pgEkmJA1lEbGSWT
0.711,0.739,7,-3.804,0.129,0.114,0,0.226,0.43,136.919,playlist_28,20dP2DaMHIAmwWAbp7peSr
0.8,0.607,8,-8.399,0.251,0.0134,0,0.257,0.713,101.926,playlist_28,0whCNZKidgBNhuPW41vYpg
0.842,0.597,2,-6.336,0.0627,0.00252,0,0.124,0.298,145.992,playlist_28,25oOaleife6E2MIKmFkPvg
0.773,0.422,2,-7.242,0.324,0.26,0,0.279,0.529,154.106,playlist_28,07YlTLGFG2LsTkqGFwY5jC
0.967,0.646,4,-4.818,0.0593,0.0242,0.00000231,0.0916,0.2,124.994,playlist_28,5hfpu8saHLGedbHRtNCYjm
0.697,0.849,10,-4.953,0.248,0.228,0.0000452,0.493,0.734,81.956,playlist_28,31G9RaSaDOI2NWcpnIp734
0.519,0.57,1,-7.366,0.202,0.0254,0,0.0821,0.317,164.155,playlist_28,6yMxfx9wpiuhhdb8vHDVMu
0.511,0.852,5,-2.886,0.301,0.0397,0,0.665,0.601,162.038,playlist_28,0FBWSrWmslTXl0bQq7IOgh
0.706,0.557,0,-5.8,0.0813,0.0347,0,0.276,0.205,132.98,playlist_28,5p3NP9mQblDsVJLdfNZJ3I
0.674,0.608,8,-6.628,0.0334,0.0119,0,0.103,0.464,124.952,playlist_28,7tGlzXJv6GD5e5qlu5YmDg
0.797,0.469,8,-8.112,0.0646,0.0599,0,0.0753,0.481,103.057,playlist_28,5IZc3KIVFhjzJ0L2kiXzUl
0.769,0.569,1,-5.591,0.0786,0.0737,0,0.0571,0.612,146.062,playlist_28,1cZlBZwnwGPtYeRIeQcoFh
0.517,0.811,5,-4.526,0.286,0.186,0,0.105,0.494,168.269,playlist_28,1hWYT0w2R0J19rlVkiez7X
0.542,0.914,0,-4.747,0.113,0.0161,0,0.744,0.576,153.993,playlist_28,2gZUPNdnz5Y45eiGxpHGSc
0.542,0.755,1,-3.68,0.0614,0.0232,0,0.225,0.267,168.22,playlist_28,7lxZbmtC6SkUc2yXBgDOdO
0.863,0.576,5,-5.687,0.239,0.124,0,0.143,0.832,132.054,playlist_28,55OdqrG8WLmsYyY1jijD9b
0.575,0.734,2,-4.949,0.057,0.0757,0,0.241,0.494,83.986,playlist_28,6M0IsaUX4GNyto4niSegfI
0.724,0.573,7,-4.113,0.0549,0.118,0,0.538,0.438,113.088,playlist_28,4KW1lqgSr8TKrvBII0Brf8
0.768,0.7,6,-3.395,0.306,0.0281,0,0.442,0.489,130.101,playlist_28,1fkMGqxmsofVygRqah5OuK
0.769,0.632,10,-4.228,0.0537,0.0325,0,0.116,0.294,131.932,playlist_28,4cg1yakyRSIOjxKM2I7J1q
0.531,0.77,11,-7.205,0.0434,0.0332,0,0.235,0.504,85.996,playlist_28,1FsH6OZCKLWbBgqj8JcCvO
